Label,label,S-centroid var,S-entropy mean,BER mean,S-bandwidth mean,S-flatness mean,AE mean,RMSE mean,S-centroid mean,S-flux mean
Keyhole pores,2,73866.78517301958,1.3399138,0.0009199029,2889.74891545744,0.012725248,0.12358707,0.037095644,7908.226508800141,0.00092669
Keyhole pores,2,35403.31575049222,1.4192868,0.0010631421,2977.5635276571184,0.01528071,0.104093,0.030698026,8134.976599006332,0.00079580385
Keyhole pores,2,159276.17276544412,1.5792897,0.0013181487,3085.256158511155,0.017289307,0.101477616,0.026054254,7961.634468783213,0.0007106724
Keyhole pores,2,241474.19837179332,1.2900264,0.0012916686,2687.1427689861516,0.010742746,0.15487039,0.03719436,7962.286308521223,0.0009281701
Keyhole pores,2,65089.78632581554,1.1918322,0.0010120334,2695.7713122831983,0.009873587,0.12058723,0.03470736,8116.254339146632,0.0009508981
Keyhole pores,2,160809.852890716,1.5612457,0.0014401757,3150.9997584055313,0.018555768,0.104789644,0.028051777,7819.901943926969,0.0007405443
Keyhole pores,2,251346.98273457377,1.4625612,0.0013862652,2991.363082905171,0.014660112,0.12310651,0.035430484,7973.647556294656,0.0008459085
Keyhole pores,2,179831.0368556588,1.2917293,0.00093536533,2763.100147723444,0.0108703,0.13844177,0.03920929,8003.020499421394,0.0009475238
Keyhole pores,2,177112.55115418351,1.480877,0.001115195,2991.315693273548,0.013740485,0.12324121,0.037152875,7715.14153226747,0.00081072404
Keyhole pores,2,333767.58646214637,1.7351326,0.0016413728,3210.403672930178,0.016374087,0.14469576,0.037638597,7366.571544022719,0.0007188244
Keyhole pores,2,379398.46571022266,1.5989909,0.0012179223,3039.114202484213,0.016086474,0.122315854,0.031312563,7909.3307547707345,0.0007691661
Keyhole pores,2,104337.25414937372,1.12368,0.0008248273,2513.289664405966,0.008769267,0.1573553,0.038422376,8151.430150089834,0.0010391236
Keyhole pores,2,205022.3018697555,1.27848,0.0014491676,2791.67098358775,0.010269221,0.133533,0.037373193,7819.267895524683,0.0009105769
Keyhole pores,2,286263.829821636,1.6886353,0.0017424804,3173.1860345191003,0.017622923,0.12578644,0.033187572,7558.580722195004,0.0007217709
Keyhole pores,2,195929.7373086899,1.3534776,0.0010840951,2883.706229780979,0.011396324,0.13185418,0.03757449,7951.676371518928,0.0008638114
Keyhole pores,2,222397.42306602895,1.3326484,0.0015357584,2886.001627530701,0.015214291,0.1762085,0.038672823,7855.683946122475,0.0009700855
Keyhole pores,2,277713.26264567795,1.386859,0.0012945229,2918.6589612561033,0.011092377,0.13205482,0.038631856,7595.469670463542,0.00087149674
Keyhole pores,2,248167.30912875402,1.475046,0.0014750836,3029.2853512389474,0.012866398,0.13746415,0.0379195,7717.989808581502,0.00084799476
Keyhole pores,2,110281.39490968885,1.3519905,0.0012574317,2815.1251384163725,0.0119557,0.10650284,0.030810513,8204.007058548641,0.0008929451
Keyhole pores,2,114353.96914641897,1.1065141,0.0010159948,2544.517755057204,0.0096101845,0.15398644,0.037276153,8089.880570103564,0.0010516304
Keyhole pores,2,193481.1090883133,1.2595723,0.0014338106,2767.726809127994,0.009485423,0.13124733,0.03864267,7830.450096671734,0.000945538
Keyhole pores,2,288073.8581156153,1.6533536,0.0020671512,3167.069689902107,0.015945248,0.1299463,0.03451889,7452.528256095401,0.0007171584
Keyhole pores,2,182969.76938329835,1.8865211,0.0024174592,3280.211999530797,0.016727565,0.16082764,0.037904643,7019.747963919703,0.0006419068
Keyhole pores,2,390660.1729672727,1.4552056,0.0017888343,2920.037132468891,0.012454892,0.17996006,0.044122268,7567.987407858475,0.0009156443
Keyhole pores,2,183909.17485500945,1.2747817,0.00147515,2858.169051095955,0.009509643,0.1424122,0.04185569,7747.36929171795,0.00095118023
